;R	G	B	Name
0.84545	0.49896	0.67874	6
0.80909	0.50068	0.68769	6
0.83182	0.49909	0.68058	6
0.84091	0.50023	0.68036	6
0.83182	0.49822	0.67785	6
0.80909	0.49944	0.68456	6
0.83182	0.50098	0.68381	6
0.78182	0.50167	0.69189	6
0.78537	0.49085	0.70765	6
0.77561	0.49185	0.70884	6
0.80488	0.48993	0.70109	6
0.78537	0.49278	0.70951	6
0.77561	0.49357	0.71002	6
0.82439	0.48964	0.69983	6
0.81463	0.48958	0.70124	6
0.78537	0.49278	0.70951	6
0.82927	0.48853	0.69821	6
0.8	0.4878	0.69994	6
0.88517	0.53788	0.74485	6
0.8756	0.54463	0.75392	6
0.8756	0.54612	0.75494	6
0.86603	0.54764	0.75857	6
0.90909	0.53067	0.73522	6
0.88038	0.54451	0.75243	6
0.88517	0.54094	0.74747	6
0.89952	0.53008	0.73532	6
0.90909	0.5303	0.73485	6
0.88995	0.54011	0.74783	6
0.875	0.4375	0.62439	6
0.88	0.4312	0.61907	6
0.87	0.43939	0.62489	6
0.885	0.42758	0.61671	6
0.845	0.45208	0.6367	6
0.87	0.43939	0.62489	6
0.87	0.435	0.62143	6
0.845	0.45208	0.63678	6
0.845	0.45403	0.63802	6
0.845	0.45403	0.63853	6
0.76238	0.47136	0.65761	6
0.81683	0.46411	0.64849	6
0.81683	0.46924	0.65413	6
0.77723	0.4691	0.65398	6
0.76238	0.47136	0.65761	6
0.77723	0.4703	0.65607	6
0.76238	0.47195	0.65952	6
0.76238	0.47136	0.65761	6
0.80693	0.47174	0.65457	6
0.78218	0.46931	0.65522	6
0.84158	0.49684	0.70867	6
0.82673	0.50274	0.71265	6
0.85149	0.49086	0.70025	6
0.86139	0.48551	0.69835	6
0.82178	0.50288	0.71289	6
0.83168	0.49985	0.70858	6
0.83663	0.50198	0.71249	6
0.84158	0.49578	0.7075	6
0.82178	0.50367	0.71349	6
0.83663	0.50198	0.71196	6
0.85149	0.46832	0.69822	6
0.89604	0.45477	0.64559	6
0.87129	0.46469	0.68069	6
0.88614	0.45768	0.65543	6
0.85644	0.46715	0.69614	6
0.85644	0.46836	0.69804	6
0.88614	0.4565	0.65105	6
0.89604	0.45451	0.64374	6
0.86139	0.46658	0.69219	6
0.87129	0.46322	0.67828	6
0.85714	0.56178	0.77275	6
0.84821	0.56068	0.77154	6
0.84821	0.56194	0.77288	6
0.90179	0.55451	0.74629	6
0.87054	0.56238	0.76782	6
0.86161	0.56268	0.77369	6
0.88839	0.55936	0.76184	6
0.86607	0.56063	0.76611	6
0.87946	0.56008	0.76449	6
0.89286	0.55904	0.76172	6
0.8408	0.47921	0.67064	6
0.8607	0.4788	0.66975	6
0.84577	0.47969	0.67204	6
0.801	0.48176	0.68457	6
0.83085	0.4833	0.67841	6
0.81095	0.48086	0.67891	6
0.85572	0.48061	0.67243	6
0.83582	0.4784	0.67086	6
0.8408	0.48045	0.67238	6
0.79602	0.48159	0.68422	6
0.86486	0.57658	0.78441	6
0.85586	0.57828	0.79054	6
0.85586	0.57702	0.78826	6
0.84234	0.57294	0.78636	6
0.87838	0.57631	0.78398	6
0.88739	0.57933	0.7847	6
0.88739	0.5797	0.78798	6
0.86486	0.57658	0.78441	6
0.86036	0.57934	0.79143	6
0.83333	0.57256	0.78987	6
0.75743	0.45446	0.73788	6
0.79208	0.45437	0.70176	6
0.79208	0.45502	0.70628	6
0.75248	0.45454	0.73829	6
0.78713	0.4538	0.7038	6
0.75743	0.45668	0.74008	6
0.81683	0.45857	0.69528	6
0.78218	0.45304	0.69989	6
0.82673	0.45429	0.6841	6
0.79703	0.45431	0.70183	6
0.89524	0.53288	0.77877	6
0.88571	0.53986	0.78964	6
0.88095	0.54212	0.79201	6
0.88571	0.53986	0.78888	6
0.9	0.53143	0.77981	6
0.85714	0.54508	0.80513	6
0.87143	0.54361	0.79767	6
0.8619	0.54587	0.80583	6
0.89048	0.53853	0.7886	6
0.88571	0.53973	0.78779	6
0.785	0.50672	0.73389	6
0.825	0.51106	0.72987	6
0.785	0.50633	0.73325	6
0.82	0.51	0.72815	6
0.79	0.50786	0.73163	6
0.8	0.51	0.73095	6
0.8	0.50829	0.72707	6
0.83	0.50279	0.72093	6
0.795	0.50962	0.73257	6
0.83	0.50644	0.72215	6
1	0.4169	0.32719	4
1	0.41718	0.32719	4
1	0.41757	0.32719	4
1	0.42296	0.33641	4
1	0.41904	0.33023	4
1	0.41996	0.3318	4
1	0.42276	0.33641	4
1	0.41943	0.3318	4
1	0.41377	0.32258	4
1	0.41718	0.32719	4
1	0.36419	0.26961	4
1	0.36346	0.26866	4
1	0.36082	0.26471	4
1	0.36275	0.26776	4
1	0.35747	0.2598	4
1	0.36086	0.26471	4
1	0.36752	0.27451	4
1	0.35396	0.2549	4
1	0.36752	0.27451	4
1	0.36039	0.26471	4
0.76296	0.84774	0.84774	8
0.7603	0.84362	0.84362	8
0.69024	0.7572	0.7572	8
0.75046	0.83128	0.83128	8
0.74376	0.81893	0.81893	8
0.72952	0.80247	0.80247	8
0.74662	0.82305	0.82305	8
0.78465	0.87654	0.87654	8
0.77801	0.86831	0.86831	8
0.76543	0.85185	0.85185	8
0.99083	0.84762	0.12726	2
0.96789	0.81138	0.1332	2
0.98624	0.84223	0.12667	2
0.96789	0.81187	0.12876	2
0.95872	0.80103	0.13193	2
0.9633	0.8059	0.13256	2
0.97706	0.82706	0.12998	2
0.96789	0.81569	0.12876	2
0.98165	0.83414	0.12608	2
0.98624	0.84084	0.12667	2
0.99091	0.86018	0.13062	2
0.98182	0.83547	0.13388	2
0.97273	0.82196	0.13707	2
0.97273	0.82408	0.13707	2
0.98182	0.83547	0.13388	2
0.98636	0.84439	0.1345	2
0.98636	0.84439	0.1345	2
0.98636	0.8422	0.1345	2
0.97273	0.82051	0.13769	2
0.99091	0.85856	0.13062	2
0.074328	0.23839	0.86008	3
0.069143	0.23681	0.88066	3
0.073944	0.23801	0.86008	3
0.07743	0.23787	0.83951	3
0.072006	0.23774	0.86831	3
0.076005	0.2364	0.83951	3
0.069632	0.2367	0.87654	3
0.076319	0.23665	0.83951	3
0.072351	0.23732	0.8642	3
0.07428	0.23835	0.86008	3
0.060378	0.22368	0.8595	3
0.062476	0.22427	0.85124	3
0.064526	0.22404	0.83884	3
0.063008	0.22394	0.84711	3
0.063309	0.22285	0.83884	3
0.062961	0.22324	0.84298	3
0.060378	0.22368	0.8595	3
0.060246	0.22357	0.8595	3
0.060088	0.22287	0.85537	3
0.065347	0.22271	0.82645	3
0.79621	0.16941	0.12355	4
0.79147	0.16921	0.12378	4
0.82938	0.17149	0.12148	4
0.82938	0.17149	0.12148	4
0.81991	0.16935	0.12046	4
0.80569	0.1692	0.12219	4
0.80095	0.16806	0.12147	4
0.79147	0.16905	0.12378	4
0.78673	0.16798	0.12304	4
0.79147	0.16901	0.12355	4
0.83721	0.19025	0.14018	4
0.83256	0.18865	0.13941	4
0.83721	0.18997	0.14018	4
0.84186	0.19158	0.14096	4
0.83256	0.1884	0.13942	4
0.80465	0.18313	0.13847	4
0.79535	0.18113	0.137	4
0.83256	0.18865	0.13941	4
0.82791	0.18718	0.13876	4
0.83721	0.19025	0.14018	4
0.85915	0.18236	0.1303	4
0.84977	0.18184	0.13165	4
0.85446	0.18195	0.13083	4
0.85915	0.18236	0.1303	4
0.84038	0.18127	0.13245	4
0.83099	0.17993	0.13265	4
0.84507	0.18167	0.13236	4
0.83568	0.18101	0.1334	4
0.83099	0.17993	0.13265	4
0.82629	0.179	0.13221	4
0.99134	0.69952	0.12445	2
0.98701	0.69465	0.12818	2
0.98268	0.68637	0.1293	2
0.99567	0.7068	0.12069	2
0.97403	0.6754	0.13243	2
0.99134	0.69956	0.12445	2
0.98701	0.69256	0.12818	2
0.98701	0.69278	0.12818	2
0.99567	0.70448	0.12211	2
0.99134	0.6981	0.12474	2
0.99565	0.70296	0.12181	2
0.9913	0.69552	0.1286	2
0.9913	0.69232	0.1293	2
0.98696	0.68714	0.13248	2
0.99565	0.70141	0.12554	2
0.99565	0.70153	0.12554	2
0.99565	0.70164	0.12554	2
0.99565	0.69911	0.12554	2
0.99565	0.70282	0.12121	2
0.9913	0.69552	0.1286	2
0.98261	0.6865	0.12389	2
0.97391	0.6775	0.12703	2
0.99565	0.70695	0.11255	2
0.97391	0.67811	0.12703	2
0.98261	0.68924	0.12347	2
0.97391	0.67839	0.12703	2
0.97826	0.68182	0.1276	2
0.99565	0.70823	0.11255	2
0.9913	0.69866	0.11739	2
0.99565	0.70549	0.11255	2
0.99695	1	0.97714	8
0.99365	1	0.97143	8
1	0.99857	0.98857	8
1	1	0.97714	8
0.98701	1	0.96104	8
1	0.99792	0.98857	8
1	0.99873	0.98857	8
1	0.99792	0.98857	8
1	1	0.98286	8
1	0.99873	0.98857	8
0.98927	1	0.97674	8
1	0.99942	0.98837	8
1	1	0.98837	8
0.98462	1	0.96923	8
1	1	0.98837	8
0.99709	1	0.98256	8
1	0.99942	0.98837	8
1	1	0.98837	8
0.98547	1	0.97093	8
0.99415	1	0.98246	8
0.96985	0.96985	0.22906	2
0.9397	0.9397	0.25499	2
0.98492	0.98492	0.22272	2
0.96985	0.96985	0.23393	2
0.98492	0.98492	0.22767	2
0.94472	0.94472	0.24686	2
0.96985	0.96985	0.23393	2
0.94975	0.94975	0.23863	2
0.94975	0.94975	0.23863	2
0.98492	0.98492	0.22767	2
1	1	0.24638	2
0.99517	0.99517	0.24999	2
1	1	0.24638	2
0.97585	0.97585	0.25457	2
0.99034	0.99034	0.25356	2
0.99517	0.99517	0.24999	2
0.99517	0.99517	0.2548	2
0.98068	0.98068	0.25583	2
0.99517	0.99517	0.24999	2
0.99517	0.99517	0.24999	2
0.79832	0.21961	0.10621	1
0.79412	0.22192	0.11011	1
0.80252	0.2193	0.10468	1
0.78571	0.22778	0.1193	1
0.81513	0.21632	0.097955	1
0.81513	0.21506	0.09637	1
0.81513	0.21601	0.097536	1
0.78571	0.22502	0.11579	1
0.77731	0.23028	0.12419	1
0.77731	0.23269	0.12728	1
0.78243	0.19391	0.085046	1
0.78661	0.19408	0.083964	1
0.77824	0.19321	0.085018	1
0.76569	0.19488	0.089851	1
0.76569	0.19573	0.091154	1
0.79079	0.19394	0.082719	1
0.76987	0.1943	0.088095	1
0.77824	0.19321	0.085018	1
0.78661	0.19399	0.083852	1
0.77824	0.19321	0.085018	1
0.10493	0.25258	0.82	3
0.1025	0.25056	0.82	3
0.0848	0.23983	0.848	3
0.092736	0.24344	0.828	3
0.093296	0.24389	0.828	3
0.092	0.24279	0.828	3
0.0848	0.23992	0.848	3
0.093296	0.24389	0.828	3
0.10643	0.25314	0.816	3
0.08731	0.24139	0.844	3
0.081947	0.24687	0.86454	3
0.089104	0.25034	0.84861	3
0.086704	0.24926	0.85259	3
0.087445	0.24984	0.85259	3
0.086704	0.24926	0.85259	3
0.074665	0.24489	0.89243	3
0.082284	0.24685	0.86056	3
0.082665	0.24794	0.86454	3
0.082665	0.24762	0.86454	3
0.084524	0.24735	0.85259	3
1	1	0.23832	2
1	1	0.23832	2
1	1	0.23832	2
0.99065	0.99065	0.24072	2
0.99533	0.99533	0.24186	2
0.99533	0.99533	0.24186	2
1	1	0.23832	2
0.99533	0.99533	0.24186	2
0.99533	0.99533	0.24186	2
1	1	0.23832	2
0.99522	0.99522	0.3558	2
0.99043	0.99043	0.3649	2
1	1	0.34928	2
0.99522	0.99522	0.3619	2
0.99043	0.99043	0.36448	2
0.99043	0.99043	0.3649	2
1	1	0.34928	2
0.99522	0.99522	0.35713	2
0.99043	0.99043	0.3649	2
0.99043	0.99043	0.36383	2
0.6281	0.14949	0.072727	1
0.61983	0.15115	0.076945	1
0.62397	0.14886	0.072979	1
0.6281	0.14935	0.072473	1
0.62397	0.15019	0.074727	1
0.61983	0.15159	0.077479	1
0.61983	0.15262	0.079039	1
0.61983	0.15159	0.077479	1
0.62397	0.15182	0.076927	1
0.6281	0.14985	0.073331	1
0.639	0.15492	0.081575	1
0.63071	0.15802	0.087114	1
0.639	0.15559	0.082346	1
0.63071	0.15969	0.089391	1
0.63071	0.15977	0.089545	1
0.639	0.15393	0.080332	1
0.63071	0.15802	0.087114	1
0.639	0.15353	0.079876	1
0.63071	0.1587	0.088087	1
0.63071	0.15739	0.086398	1
0.66524	0.15341	0.073435	1
0.66524	0.15273	0.072196	1
0.65665	0.15858	0.082598	1
0.65665	0.15689	0.08031	1
0.66524	0.15273	0.072196	1
0.66524	0.15264	0.072308	1
0.66524	0.15231	0.071576	1
0.66094	0.153	0.073986	1
0.66094	0.15261	0.073438	1
0.66524	0.15273	0.072196	1
0.63333	0.1502	0.075568	1
0.62917	0.15488	0.082244	1
0.62917	0.15085	0.077266	1
0.63333	0.15025	0.075622	1
0.625	0.15927	0.08871	1
0.63333	0.14893	0.073824	1
0.62917	0.15445	0.08171	1
0.62917	0.14932	0.075226	1
0.63333	0.14834	0.072902	1
0.62917	0.14928	0.075183	1
0.87815	0.32469	0.073794	4
0.88655	0.32571	0.070775	4
0.89496	0.32802	0.068843	4
0.89496	0.32749	0.067864	4
0.89496	0.32835	0.069436	4
0.87815	0.32469	0.073794	4
0.89496	0.32835	0.069436	4
0.87815	0.32469	0.073794	4
0.90336	0.3292	0.065402	4
0.90336	0.32994	0.066726	4
0.93249	0.32958	0.055949	4
0.94093	0.33261	0.055349	4
0.93671	0.33098	0.055646	4
0.92827	0.328	0.056544	4
0.92827	0.32787	0.056259	4
0.92405	0.32768	0.058484	4
0.92827	0.32787	0.056259	4
0.94093	0.33219	0.054025	4
0.91983	0.32592	0.058464	4
0.94515	0.33271	0.052734	4
0.87815	0.32274	0.074486	4
0.89076	0.32613	0.071261	4
0.88655	0.32467	0.071429	4
0.89916	0.32766	0.068872	4
0.89076	0.32578	0.070633	4
0.90336	0.32841	0.067062	4
0.89496	0.32697	0.070112	4
0.89916	0.32784	0.068835	4
0.89076	0.32588	0.070906	4
0.89916	0.32776	0.069166	4
0.82949	0.55203	0.23041	4
0.84332	0.56035	0.22237	4
0.82028	0.54797	0.23552	4
0.87097	0.58252	0.2133	4
0.83871	0.55838	0.22626	4
0.86636	0.57721	0.2137	4
0.87558	0.58549	0.21252	4
0.8341	0.55538	0.22678	4
0.86636	0.57723	0.21421	4
0.81567	0.54629	0.23843	4
0.90717	0.73541	0.35129	4
0.88608	0.71482	0.38498	4
0.88186	0.71249	0.38698	4
0.90717	0.73658	0.34832	4
0.89451	0.71838	0.36611	4
0.88186	0.7119	0.38949	4
0.90717	0.737	0.34559	4
0.90295	0.73038	0.35073	4
0.87764	0.71078	0.40273	4
0.91139	0.7418	0.3461	4
0.9108	0.67296	0.28222	4
0.92958	0.68782	0.26559	4
0.9108	0.67287	0.28266	4
0.9108	0.67316	0.2843	4
0.93427	0.69243	0.26585	4
0.94366	0.69821	0.24367	4
0.9061	0.67012	0.28427	4
0.94366	0.69902	0.24737	4
0.92958	0.68698	0.26622	4
0.92019	0.68018	0.27217	4
0.1887	0.30837	0.51406	3
0.18591	0.3067	0.51807	3
0.19044	0.30878	0.50602	3
0.18671	0.30828	0.52209	3
0.19193	0.30915	0.49799	3
0.18708	0.30792	0.51807	3
0.19213	0.3104	0.50201	3
0.1887	0.30837	0.51406	3
0.18658	0.30666	0.51406	3
0.1887	0.30837	0.51406	3
0.25722	0.34406	0.47826	3
0.25572	0.34339	0.48221	3
0.26708	0.34381	0.44269	3
0.25365	0.34292	0.48617	3
0.25599	0.34356	0.48221	3
0.25933	0.34374	0.47036	3
0.25608	0.3408	0.47036	3
0.25588	0.34463	0.48617	3
0.26426	0.34595	0.46245	3
0.25702	0.34555	0.48617	3
0.31198	0.39778	0.49398	3
0.32304	0.39646	0.46988	3
0.32644	0.39526	0.45783	3
0.31467	0.39629	0.47791	3
0.31445	0.39417	0.4739	3
0.32826	0.39017	0.44177	3
0.31807	0.39398	0.46988	3
0.31823	0.39405	0.46988	3
0.31319	0.39938	0.49398	3
0.32908	0.39512	0.45382	3
0.23983	0.32769	0.48387	3
0.24882	0.33508	0.46371	3
0.23708	0.32703	0.49194	3
0.24027	0.32796	0.48387	3
0.24451	0.33262	0.47581	3
0.24366	0.3314	0.47177	3
0.24582	0.33202	0.46371	3
0.24194	0.32991	0.48387	3
0.2452	0.33222	0.46774	3
0.23828	0.32818	0.49194	3
0.2128	0.30545	0.46429	3
0.21215	0.30432	0.46032	3
0.19163	0.28913	0.48413	3
0.19253	0.29105	0.4881	3
0.21071	0.30437	0.46825	3
0.19324	0.2902	0.48413	3
0.20572	0.3009	0.47222	3
0.19	0.28815	0.4881	3
0.19175	0.29009	0.4881	3
0.20922	0.30307	0.46825	3
0.16564	0.23032	0.37751	3
0.1625	0.22798	0.38153	3
0.1621	0.22831	0.38554	3
0.16112	0.22713	0.38554	3
0.166	0.22984	0.37349	3
0.16064	0.22642	0.38554	3
0.16475	0.23044	0.38153	3
0.171	0.23368	0.36948	3
0.17131	0.23344	0.36546	3
0.17131	0.23344	0.36546	3
0.21894	0.27768	0.39516	3
0.22366	0.28309	0.3871	3
0.22495	0.28421	0.37903	3
0.21903	0.27908	0.39919	3
0.22056	0.27876	0.39516	3
0.22715	0.28499	0.36694	3
0.22061	0.28014	0.39919	3
0.21953	0.27808	0.39516	3
0.22159	0.28033	0.39516	3
0.22366	0.28309	0.3871	3
0.21048	0.2842	0.45418	3
0.19994	0.27874	0.47012	3
0.2111	0.28515	0.45418	3
0.20436	0.28006	0.45817	3
0.2117	0.28567	0.45418	3
0.2122	0.28525	0.4502	3
0.19911	0.27789	0.47012	3
0.21186	0.2849	0.4502	3
0.20058	0.279	0.46614	3
0.19551	0.27738	0.48207	3
0.16499	0.23167	0.35827	3
0.16321	0.23256	0.37402	3
0.16558	0.23338	0.3622	3
0.16499	0.23167	0.35827	3
0.15999	0.23068	0.37795	3
0.15912	0.23073	0.38189	3
0.16394	0.23206	0.36614	3
0.16321	0.23256	0.37402	3
0.1689	0.23518	0.35827	3
0.16389	0.23195	0.36614	3
0.16653	0.23634	0.37849	3
0.17125	0.239	0.37052	3
0.17154	0.23923	0.37052	3
0.16785	0.23806	0.37849	3
0.16709	0.23622	0.3745	3
0.17928	0.24364	0.35857	3
0.18102	0.24558	0.35857	3
0.16762	0.23791	0.37849	3
0.17494	0.24158	0.36653	3
0.17928	0.24364	0.35857	3
0.19015	0.25003	0.35857	3
0.19057	0.25122	0.36255	3
0.18924	0.25232	0.37849	3
0.19057	0.25108	0.36255	3
0.19224	0.25237	0.35458	3
0.18642	0.24949	0.37849	3
0.18526	0.24888	0.38247	3
0.18544	0.2491	0.38247	3
0.18882	0.25047	0.37052	3
0.1892	0.25085	0.37052	3
0.20824	0.29269	0.4498	3
0.20493	0.29318	0.4739	3
0.20628	0.2944	0.4739	3
0.20763	0.29168	0.44578	3
0.20674	0.29194	0.45382	3
0.20845	0.29107	0.43775	3
0.20859	0.29033	0.43373	3
0.20604	0.2941	0.4739	3
0.20717	0.29018	0.43775	3
0.20811	0.29354	0.45783	3
0.16621	0.22335	0.36145	3
0.16908	0.22658	0.35743	3
0.17	0.22737	0.35743	3
0.1683	0.22586	0.35743	3
0.16655	0.22387	0.36145	3
0.17134	0.22724	0.3494	3
0.17866	0.23289	0.34137	3
0.17482	0.23014	0.34538	3
0.16612	0.22399	0.36546	3
0.16928	0.22594	0.35341	3
0.22377	0.28624	0.38306	3
0.22079	0.28248	0.375	3
0.22377	0.28624	0.38306	3
0.23297	0.2951	0.41935	3
0.22583	0.28782	0.39113	3
0.23193	0.29471	0.41129	3
0.22248	0.2851	0.37903	3
0.23182	0.29467	0.40726	3
0.2231	0.28463	0.38306	3
0.23299	0.29586	0.41532	3
0.18963	0.25496	0.36842	3
0.18997	0.25517	0.36842	3
0.18349	0.25157	0.38057	3
0.18933	0.25467	0.36842	3
0.19059	0.25482	0.36437	3
0.18623	0.253	0.37247	3
0.18933	0.25382	0.36437	3
0.18324	0.25128	0.38057	3
0.18681	0.25264	0.36842	3
0.18623	0.2534	0.37247	3
0.96721	0.96721	0.3224	2
0.9877	0.9877	0.31574	2
0.97951	0.97951	0.32115	2
0.97131	0.97131	0.32244	2
0.96721	0.96721	0.32476	2
0.9877	0.9877	0.31876	2
0.96721	0.96721	0.32505	2
0.97131	0.97131	0.32244	2
0.98361	0.98361	0.31846	2
0.97951	0.97951	0.32115	2
0.95868	0.95868	0.28919	2
0.93802	0.93412	0.29071	2
0.95868	0.95868	0.28919	2
0.94215	0.9383	0.2881	2
0.95041	0.94673	0.28669	2
0.96281	0.96281	0.28764	2
0.95868	0.95868	0.28886	2
0.95455	0.95455	0.28794	2
0.95455	0.95455	0.28794	2
0.95868	0.95868	0.28919	2
0.9465	0.93386	0.26811	2
0.93827	0.92024	0.27106	2
0.93004	0.90883	0.27237	2
0.94239	0.92734	0.26925	2
0.93827	0.91971	0.27366	2
0.93827	0.92033	0.27075	2
0.93827	0.92227	0.27028	2
0.9465	0.93144	0.26876	2
0.9465	0.9343	0.2674	2
0.95062	0.93849	0.26765	2
0.93522	0.92764	0.30597	2
0.93522	0.92711	0.30669	2
0.89879	0.87224	0.30153	2
0.92713	0.91593	0.30404	2
0.92308	0.9114	0.30414	2
0.89474	0.86661	0.30066	2
0.93117	0.92032	0.30536	2
0.90688	0.88388	0.30107	2
0.91093	0.88983	0.30241	2
0.89879	0.87224	0.30153	2
0.85484	0.85484	0.3895	2
0.8629	0.8629	0.37926	2
0.87903	0.87903	0.35904	2
0.85887	0.85887	0.38441	2
0.86694	0.86694	0.37397	2
0.87097	0.87097	0.36524	2
0.86694	0.86694	0.37404	2
0.85887	0.85887	0.39098	2
0.86694	0.86694	0.37754	2
0.87097	0.87097	0.36963	2
0.96356	0.95952	0.30038	2
0.96356	0.95947	0.30038	2
0.96356	0.95628	0.30111	2
0.95951	0.95203	0.30134	2
0.95142	0.93679	0.3043	2
0.95951	0.95183	0.3028	2
0.95951	0.95156	0.303	2
0.95547	0.94439	0.30173	2
0.95951	0.95199	0.30139	2
0.96356	0.95952	0.30038	2
0.96774	0.95033	0.30047	2
0.96774	0.95258	0.29677	2
0.97177	0.95952	0.2978	2
0.97581	0.9642	0.2951	2
0.96774	0.95243	0.29777	2
0.97177	0.95829	0.2978	2
0.96774	0.95234	0.29777	2
0.97984	0.96845	0.29632	2
0.96774	0.95266	0.29657	2
0.97581	0.96402	0.2963	2
0.90083	0.89032	0.27546	2
0.90496	0.89454	0.27641	2
0.90496	0.89455	0.27672	2
0.91736	0.90954	0.27672	2
0.90083	0.88998	0.27546	2
0.89669	0.88558	0.2742	2
0.93802	0.93375	0.28026	2
0.88017	0.86721	0.27111	2
0.93802	0.93375	0.28026	2
0.93388	0.92958	0.27957	2
0.91803	0.90124	0.29347	2
0.92623	0.91859	0.29229	2
0.92623	0.9185	0.29229	2
0.90574	0.88055	0.29696	2
0.93033	0.92558	0.28977	2
0.93033	0.92429	0.29073	2
0.92213	0.91099	0.29478	2
0.89754	0.86744	0.29549	2
0.90574	0.88058	0.29696	2
0.90984	0.88862	0.29458	2
0.81377	0.80751	0.26686	2
0.82996	0.8266	0.27217	2
0.78138	0.7632	0.26046	2
0.80162	0.79369	0.26612	2
0.81781	0.81374	0.26819	2
0.80162	0.79254	0.26612	2
0.79352	0.78313	0.26344	2
0.81781	0.8116	0.26819	2
0.84615	0.84283	0.27748	2
0.85425	0.85425	0.27668	2
0.78049	0.78049	0.25382	2
0.79268	0.79268	0.25778	2
0.73984	0.73984	0.2436	2
0.80894	0.80894	0.2606	2
0.6748	0.6748	0.23865	2
0.76423	0.76423	0.24853	2
0.75203	0.75203	0.24762	2
0.68699	0.68699	0.23458	2
0.76423	0.76423	0.24853	2
0.78455	0.78455	0.25514	2
0.92276	0.92276	0.31509	2
0.94715	0.94715	0.31187	2
0.93902	0.93902	0.31301	2
0.92683	0.92683	0.31271	2
0.93496	0.93496	0.31165	2
0.92276	0.92276	0.31509	2
0.92683	0.92683	0.31271	2
0.93089	0.93089	0.31408	2
0.94715	0.94715	0.31194	2
0.92276	0.92276	0.31509	2
0.90123	0.89711	0.28187	2
0.88477	0.87299	0.284	2
0.88066	0.86112	0.28268	2
0.90123	0.89744	0.27816	2
0.90123	0.89724	0.28187	2
0.90123	0.89726	0.28164	2
0.88066	0.85896	0.28408	2
0.89712	0.89281	0.28058	2
0.88889	0.88095	0.28166	2
0.88066	0.85896	0.28408	2
0.9751	0.9751	0.3122	2
0.97925	0.97925	0.31287	2
0.96266	0.96266	0.31556	2
0.97925	0.97925	0.31139	2
0.9834	0.9834	0.31012	2
0.96266	0.96266	0.31556	2
0.9668	0.9668	0.31291	2
0.97925	0.97925	0.31287	2
0.9668	0.9668	0.31291	2
0.97925	0.97925	0.31139	2
0.93145	0.90328	0.29414	2
0.95161	0.94256	0.29546	2
0.94355	0.92507	0.29676	2
0.95161	0.9401	0.29546	2
0.95161	0.9401	0.29546	2
0.93952	0.91793	0.29549	2
0.93548	0.91028	0.2945	2
0.94758	0.93585	0.29467	2
0.95161	0.9401	0.29546	2
0.93548	0.91041	0.29435	2
0.92965	0.35037	0.5449	6
0.92462	0.35881	0.55292	6
0.91457	0.36904	0.56387	6
0.92462	0.35678	0.55018	6
0.9196	0.36784	0.56258	6
0.92965	0.35037	0.5449	6
0.90452	0.38232	0.5854	6
0.90955	0.38321	0.58322	6
0.9196	0.36045	0.55493	6
0.91457	0.3682	0.56247	6
0.9703	0.33813	0.53053	6
0.9703	0.34112	0.53401	6
0.9802	0.33047	0.52156	6
0.9802	0.332	0.5232	6
0.9802	0.32997	0.52017	6
0.9703	0.34216	0.53543	6
0.9802	0.32997	0.52039	6
0.9703	0.34365	0.5375	6
0.97525	0.33659	0.52819	6
0.9703	0.34187	0.53523	6
0.94975	0.31499	0.5103	6
0.9397	0.33561	0.53087	6
0.95477	0.30227	0.49802	6
0.95477	0.30979	0.50551	6
0.95477	0.30227	0.49754	6
0.95477	0.30706	0.50233	6
0.93467	0.34152	0.53641	6
0.94472	0.33001	0.52481	6
0.94472	0.33228	0.52715	6
0.93467	0.33581	0.52981	6
0.9641	0.2799	0.47808	6
0.96923	0.27834	0.47697	6
0.95897	0.28523	0.48366	6
0.95897	0.2847	0.48301	6
0.95897	0.28523	0.48366	6
0.95385	0.28795	0.4868	6
0.95897	0.2847	0.48301	6
0.94872	0.29108	0.49003	6
0.95897	0.28523	0.48366	6
0.94872	0.28828	0.48688	6
0.96954	0.32318	0.51754	6
0.96447	0.32812	0.52213	6
0.97462	0.31168	0.50546	6
0.96447	0.33385	0.52894	6
0.96447	0.32969	0.52429	6
0.9797	0.31318	0.50758	6
0.97462	0.31488	0.50892	6
0.96447	0.33154	0.52594	6
0.96954	0.32658	0.52097	6
0.96954	0.3199	0.51389	6
0.9604	0.33983	0.53402	6
0.96535	0.33184	0.52282	6
0.96535	0.33508	0.52729	6
0.96535	0.33663	0.52938	6
0.96535	0.33153	0.52215	6
0.9703	0.32668	0.51674	6
0.9703	0.32668	0.51697	6
0.9703	0.32733	0.518	6
0.9604	0.33924	0.53335	6
0.9703	0.33181	0.52336	6
0.82511	0.56241	0.82511	6
0.85202	0.56801	0.84434	6
0.82063	0.56465	0.82063	6
0.87892	0.57064	0.85195	6
0.8565	0.56844	0.84556	6
0.88789	0.57335	0.85478	6
0.86996	0.56957	0.84924	6
0.84305	0.56605	0.83851	6
0.86099	0.56887	0.84656	6
0.86099	0.56887	0.84674	6
0.89286	0.508	0.76222	6
0.89732	0.50618	0.76193	6
0.87946	0.51433	0.76849	6
0.87054	0.51688	0.7731	6
0.89286	0.50958	0.7638	6
0.89732	0.50701	0.76273	6
0.88839	0.51162	0.7665	6
0.89286	0.50622	0.76105	6
0.88393	0.51299	0.76697	6
